<검색방법>
 종목코드 | A | B | C | D | E | F | G | H | I | 결과1 | 결과2 |
 code:008110 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008250 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008260 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008350 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:008355 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008420 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008490 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008500 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:008560 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:008600 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:008700 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:008730 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008770 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:008775 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008870 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:008930 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:008970 | O | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:009070 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009140 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:009150 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:009155 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009160 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009180 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009190 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009200 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009240 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:009270 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:009275 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009290 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009310 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009320 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:009410 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009415 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009420 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:009440 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009450 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:009460 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:009470 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009540 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:009580 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009680 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:009770 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:009810 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:009830 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:009835 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:009970 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010040 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010050 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:010060 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:010100 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010120 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010130 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:010140 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:010145 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010420 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010580 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:010600 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010620 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:010640 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010660 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010690 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010770 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:010780 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:010820 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:010950 | O | O | O | O | O | O | X | X | 5 | ok_rslt0 | ........ |
 code:010955 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:010960 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011000 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011070 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:011090 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011150 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011155 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011160 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011170 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:011200 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:011210 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:011230 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:011280 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011300 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:011330 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:011390 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011420 | O | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:011500 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011690 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011700 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011720 | O | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:011760 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:011780 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:011785 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011790 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:011810 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:011930 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:012030 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:012160 | O | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:012170 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:012200 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:012205 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:012280 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:012320 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:012330 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:012450 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:012510 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:012600 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:012610 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:012630 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:012690 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:012750 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:012800 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:013000 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:013360 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:013367 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:013520 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:013570 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:013580 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:013700 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:013870 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014130 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014160 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:014280 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014285 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014440 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014530 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014580 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014680 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:014710 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014790 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014820 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:014825 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:014830 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:014910 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:014915 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:014990 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:015020 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:015230 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:015260 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:015350 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:015360 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:015540 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:015590 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:015760 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:015860 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:015890 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016090 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016360 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:016380 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016385 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016450 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016580 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016590 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016610 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016710 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016740 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:016800 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:016880 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:017040 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:017180 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:017370 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:017390 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:017550 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:017670 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:017800 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:017810 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:017900 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:017940 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:017960 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:018260 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:018470 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:018500 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:018670 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:018880 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:019170 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:019175 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:019180 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:019440 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:019490 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:019680 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:019685 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:020000 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:020120 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:020150 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:020560 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:020760 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:021050 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:021240 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:021820 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:021960 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:023000 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:023150 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:023350 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:023450 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:023530 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:023590 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:023800 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:023810 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:023960 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:024070 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:024090 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:024110 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:024720 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:024890 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:024900 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:025000 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:025530 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:025540 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:025560 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:025620 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:025750 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:025820 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:025860 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:025890 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:026890 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:026940 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:026960 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:027390 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:027410 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:027740 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:027970 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:028050 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:028100 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:028260 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:02826K | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:028670 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:029460 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:029530 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:029780 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:030000 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:030200 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:030210 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:030610 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:030720 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:030790 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:031430 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:031440 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:031820 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:032350 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:032560 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:032640 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:032830 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:033180 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:033240 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:033250 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:033270 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:033530 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:033660 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:033780 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:033920 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:034020 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:034120 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:034220 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:034300 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:034310 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:034590 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:034730 | X | X | O | O | O | O | X | X | 5 | ........ | ........ |
 code:03473K | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:034830 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:035000 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:035150 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:035250 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:035420 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:035510 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:036460 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:036530 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:036570 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:036580 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:037270 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:037560 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:037620 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:037710 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:039130 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:039490 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:039570 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:041650 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:042660 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:042670 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:042700 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:044380 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:044450 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:044820 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:047040 | O | X | O | O | O | O | X | X | 5 | ........ | ........ |
 code:047050 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:047400 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:047810 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:049770 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:049800 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:051600 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:051630 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:051900 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:051905 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:051910 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:051915 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:052690 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:053210 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:053690 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:055550 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:057050 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:058430 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:058650 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:058730 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:058850 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:058860 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:060980 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:063160 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:064350 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:064960 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:066570 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:066575 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:067830 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:068290 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:068400 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:068870 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:068875 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:069260 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:069460 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:069500 | O | O | O | O | O | O | X | X | 5 | ok_rslt0 | ........ |
 code:069620 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:069640 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:069660 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:069730 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:069960 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:070960 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:071050 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:071055 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:071090 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:071320 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:071840 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:071950 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:071970 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:072130 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:072710 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:073240 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:074610 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:075180 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:075580 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:077500 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:077970 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:078000 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:078520 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:078930 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:078935 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:079160 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:079430 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:079550 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:079660 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:079980 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:081000 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:081660 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:082640 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:082740 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:083350 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083360 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083370 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083380 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:083390 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:083420 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083570 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083580 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083590 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083600 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083610 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:083620 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:084010 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:084670 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:084680 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:084690 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:084695 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:084870 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:085310 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:085620 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:086280 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:086790 | O | O | O | O | O | O | X | X | 5 | ok_rslt0 | ........ |
 code:088350 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:088790 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:088980 | O | X | O | O | O | O | X | X | 5 | ........ | ........ |
 code:089470 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:089590 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:090080 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:090350 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:090355 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:090370 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:090430 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:090435 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:090970 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:090980 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:090990 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:091000 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:091090 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:091160 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
